Title,Link,Score,Image Link,Genres
,https://myanimelist.net/manga/147397/Nano_List,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/261488.webp?s=35acaa06b82d0df7d893915919a3c598,"Drama, Sci-Fi"
,https://myanimelist.net/manga/148223/The_Blood_of_the_Butterfly,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/263036.webp?s=5d4545337b2f1d1a4425038a4eb76613,"Action, Fantasy"
,https://myanimelist.net/manga/152929/Kono_Koi_Chaban_ni_Tsuki,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/2/270781.webp?s=7e02800d05f71ee3ec6b75f3c86d4d76,
,https://myanimelist.net/manga/153041/Shousetsu_Suzume_no_Tojimari,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/2/270999.webp?s=e473b785b85c09528890132eabe4d6da,
,https://myanimelist.net/manga/156081/The_Tyrant_Wants_to_Be_Good,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/277063.webp?s=0bc5a2f351ed69c2c9441bb3c763248c,"Fantasy, Romance"
,https://myanimelist.net/manga/161947/My_Lucky_Strike,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/287349.webp?s=31c8b6f81624944e2019eed697c8cecc,
,https://myanimelist.net/manga/162590/Sylph_no_Hanahime,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/288376.webp?s=1d1b7c851b2978ce874a0fedc9e1efe2,"Fantasy, Girls Love"
,https://myanimelist.net/manga/164423/Boy-Friends_Rule,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/2/303256.webp?s=900d175f161a9f9f4e04f5e7cf0e24a3,
,https://myanimelist.net/manga/32/666_Satan,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/267783.webp?s=e542e0cb8f73946fbbdfc830aa7f9046,"Action, Adventure, Comedy, Drama, Fantasy, Supernatural"
,https://myanimelist.net/manga/109/Wish,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/2/157425.webp?s=c41f6124bc7d5e845ff54e46acb1cb27,"Fantasy, Romance, Supernatural"
,https://myanimelist.net/manga/244/Enchanter,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/204027.webp?s=e6853214f6ce7c8ebcd3175dd2149ea5,"Action, Adventure, Fantasy, Romance, Ecchi"
,https://myanimelist.net/manga/277/Mawang_Ilgi,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/264807.webp?s=0f207f4f5d1057651e0b48b8d037ffc8,"Action, Adventure, Boys Love, Comedy, Drama, Fantasy"
,https://myanimelist.net/manga/388/Karin_Zouketsuki,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/86977.webp?s=de8288d7bb849e4bd1b42aeac463d584,"Comedy, Mystery, Romance, Supernatural"
,https://myanimelist.net/manga/843/Curry_naru_Shokutaku,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/4/3374.webp?s=e8fc55468ed98ba3c12961140b7906f3,"Comedy, Gourmet, Romance"
,https://myanimelist.net/manga/853/Yawara,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/280146.webp?s=f95ceda0dc61132e6d58062c86bae220,"Award Winning, Comedy, Romance, Sports"
,https://myanimelist.net/manga/982/Kurokami,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/196144.webp?s=8021ab6e0fd33d3e2491b133d25a2189,"Action, Drama, Supernatural"
,https://myanimelist.net/manga/1694/Sensei,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/1817.webp?s=5afd0df92b4b694b7113dc6132a7f100,"Drama, Romance, Slice of Life"
,https://myanimelist.net/manga/1832/Seigi_no_Mikata,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/2/88235.webp?s=24f0c70356298d105061d77eee4fc0f8,"Comedy, Romance, Slice of Life"
,https://myanimelist.net/manga/2576/Takeru__Opera_Susanoh_Sword_of_the_Devil,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/2772.webp?s=58b0d12ff2e1a9ca8acf42e044ff2146,"Action, Adventure, Fantasy"
,https://myanimelist.net/manga/2916/Soryanaize_Darling,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/272082.webp?s=d501fba256514dad71382f99b0608ee3,"Comedy, Drama, Romance, Supernatural"
,https://myanimelist.net/manga/4286/Astral_Project__Tsuki_no_Hikari,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/5/75039.webp?s=ae1da555d3ffa396b354a2eba3c4387d,"Drama, Mystery, Supernatural"
,https://myanimelist.net/manga/5469/Nicoichi,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/4/76705.webp?s=337b322b226bbb2146387862c8bc91bf,"Comedy, Romance, Slice of Life"
,https://myanimelist.net/manga/6506/Crash,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/2/115205.webp?s=f8dc1be9637dec4af111c1a4f74dc242,"Comedy, Romance"
,https://myanimelist.net/manga/7220/Bokura_wa_Itsumo,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/219796.webp?s=75353d9aaa63e7100f8e0f46e560cc8a,
,https://myanimelist.net/manga/9719/Ryuurouden__Chuugen_Ryouran-hen,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/193331.webp?s=75b409a2073dea1555071898487d406e,
,https://myanimelist.net/manga/10156/Emma,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/2/170311.webp?s=28e0d4010d2ac21fdd14543a900eb195,"Romance, Slice of Life"
,https://myanimelist.net/manga/10675/Panorama_Toukitan,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/14356.webp?s=752884f5f331040f4dd3b12f9d775000,
,https://myanimelist.net/manga/10901/Only_You__Tobenai_Tsubasa,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/167965.webp?s=ce1e877bd2d63e5c16f988009896bc65,
,https://myanimelist.net/manga/11582/WITCH,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/2/265656.webp?s=d7fb7ad2e5b6c96acc940f1018785838,"Adventure, Romance"
,https://myanimelist.net/manga/11626/Keppeki_Shounen_Kanzen_Soubi,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/2/271855.webp?s=7092966b2bb9574bad9ddf48be1f175d,"Comedy, Romance"
,https://myanimelist.net/manga/11698/Waga_Na_wa_Umishi,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/2/56853.webp?s=12eb03857bef064928d0682648e992d5,"Action, Drama"
,https://myanimelist.net/manga/12194/Togainu_no_Chi,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/88465.webp?s=dad2f64773b8a147c1a351e758d637be,"Action, Boys Love, Drama, Sci-Fi"
,https://myanimelist.net/manga/14597/Neko_Musume_Michikusa_Nikki,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/188955.webp?s=41e827e7d06af9e3eb6fd9bf4ce274b3,"Comedy, Slice of Life, Supernatural"
,https://myanimelist.net/manga/15037/Dosei_Mansion,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/5/29230.webp?s=a501f8c3234bfdb8ceb11fcc27ed99c1,"Award Winning, Drama, Sci-Fi"
,https://myanimelist.net/manga/15038/Houkago_no_Charisma,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/164907.webp?s=a7d193890f697b5c898021ce5bd6d70e,"Mystery, Sci-Fi"
,https://myanimelist.net/manga/15206/Mishounen_Produce,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/2/261551.webp?s=f50d6892d4912e486a750c004382bb61,"Comedy, Romance"
,https://myanimelist.net/manga/17192/Itou_Junji_no_Neko_Nikki__Yon___Muu,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/182059.webp?s=9d26440fea0b2d6c2ad722221418ec33,
,https://myanimelist.net/manga/17330/Kiken_Chitai_Danshi__Kedamono_Black___White,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/90021.webp?s=bb26b88c7079b5cec1bf59f5fe871618,"Comedy, Romance"
,https://myanimelist.net/manga/17518/AR%E2%88%80GO__London_Shikei_Tokushu_Hanzai_Sousakan,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/2/177656.webp?s=634bb27e79cfad3952c451d51c96d23d,"Action, Mystery, Supernatural"
,https://myanimelist.net/manga/169054/Akumade_Amai_Watashi_no_Kanojo,7.43,https://cdn.myanimelist.net/r/50x70/images/manga/2/305554.webp?s=f14769ac55e74900d5cf61dbddd06af6,"Girls Love, Supernatural"
,https://myanimelist.net/manga/170481/Ichinichi_Goto_ni_Dere_ga_Fueteku_Tsuntsuntsuntsuntsundere-chan,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/2/306723.webp?s=5497373e73185f31f2ec9c59c658464e,"Comedy, Romance"
,https://myanimelist.net/manga/88880/Kishuku_Gakkou_no_Juliet,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/154991.webp?s=f55d9cd49fb998dccc430e5058013b46,"Action, Comedy, Romance"
,https://myanimelist.net/manga/91109/Kokoro_ga_Sakebitagatterunda,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/163995.webp?s=dbf0d691a8ef4488da94ba4b8bede501,"Drama, Romance, Supernatural"
,https://myanimelist.net/manga/92871/Konyakusei,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/2/166585.webp?s=d6be8930e03312dbfdebc0fa2546f56a,
,https://myanimelist.net/manga/98841/Dousoukai,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/178382.webp?s=59f583686de34099566c2668215a44f0,"Boys Love, Slice of Life"
,https://myanimelist.net/manga/99039/Isekai_Yakkyoku,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/178460.webp?s=6a28a7818479d36d04e434bd7428875e,
,https://myanimelist.net/manga/99256/Miira_no_Kaikata,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/178999.webp?s=4edbf08c7d408c5c532f4999219a74f9,"Comedy, Slice of Life, Supernatural"
,https://myanimelist.net/manga/99489/Toki,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/187410.webp?s=90eed229727ed0dc335acec8f9d9482b,
,https://myanimelist.net/manga/99945/Boku_ga_Watashi_ni_Naru_Tame_ni,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/180699.webp?s=6668c08c4e7c3c62ae099735d94404f0,
,https://myanimelist.net/manga/102850/Tsuki_to_Laika_to_Nosferatu,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/187388.webp?s=7330ec8e93b36900f5c0bf137b5c2796,
,https://myanimelist.net/manga/103710/Sounan_desu_ka,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/198933.webp?s=c737e674730fad096acbccfd9e27a358,
,https://myanimelist.net/manga/105903/Honey_Come_Honey,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/198484.webp?s=e01b91ddf05c49332adf2420fe2750b7,
,https://myanimelist.net/manga/106218/Kono_Subarashii_Sekai_ni_Nichijou_wo,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/194472.webp?s=bd389408ce7289d4552522866fa37d78,"Comedy, Fantasy"
,https://myanimelist.net/manga/106887/Kyuuketsuki-chan_x_Kouhai-chan,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/2/200865.webp?s=a951ceff47a7a4e18aac0cbe9498b910,
,https://myanimelist.net/manga/108691/Wakusei_Closet,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/199271.webp?s=01548363f2828dd98e0a1158f7d508c3,
,https://myanimelist.net/manga/109941/Houkago_Teibou_Nisshi,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/2/202043.webp?s=8b8384f89f7305beab246c91046f17a9,"Comedy, Slice of Life"
,https://myanimelist.net/manga/110882/Kakao_79,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/207049.webp?s=8ef4da9908a44db526b17e94f52290ac,"Comedy, Romance"
,https://myanimelist.net/manga/114547/Atsumori-kun_no_Oyomesan_%E2%86%90Mitei,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/219873.webp?s=8c9ed0c1a0da0193f59661a78e3af1b9,
,https://myanimelist.net/manga/117897/Moon_Land,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/219927.webp?s=418c8baf27eb98a91417dacccaff54b4,
,https://myanimelist.net/manga/118102/Fuzoroi_no_Renri,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/2/289702.webp?s=17bbc62a00d06efe86805abd1b74eeda,"Girls Love, Slice of Life"
,https://myanimelist.net/manga/118149/Yuugai_Muzai_Gangu,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/226209.webp?s=0eef52ae12be91766c25325cde85cf01,"Avant Garde, Sci-Fi, Slice of Life, Supernatural"
,https://myanimelist.net/manga/118803/Fetiple,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/219848.webp?s=1d3f223f1bb9dd659d23b7a847556e35,"Comedy, Romance"
,https://myanimelist.net/manga/118912/Tong__Vanity,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/222165.webp?s=72bc50115783a6a5eb788287134f9b11,"Action, Drama"
,https://myanimelist.net/manga/121435/Guyabano_Holiday,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/239055.webp?s=9efab6ab3a94ee3792a44901242ec1e9,"Slice of Life, Supernatural"
,https://myanimelist.net/manga/123027/Kuroha_to_Nijisuke__Kuroki_Majo_no_Divertimento,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/224376.webp?s=0c21a3e5cc1fc95b9f811698c0fc027a,"Action, Adventure, Drama, Fantasy, Romance"
,https://myanimelist.net/manga/123465/Wizdoms_no_Kemono-tachi,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/225449.webp?s=4d79b74dd27e03eb6cde16f92c4fd39c,"Boys Love, Fantasy"
,https://myanimelist.net/manga/123936/The_Legendary_Moonlight_Sculptor,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/267173.webp?s=748af8789e3f283403072759006cbc0e,"Action, Adventure, Fantasy"
,https://myanimelist.net/manga/125785/Tsuki_no_Okinimesu_mama,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/229044.webp?s=4e14944c029c93397664208ab1af2298,
,https://myanimelist.net/manga/125892/Furyou_Taimashi_Reina,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/229161.webp?s=7261d5b9216bdebbcd52d5d5d7ec6c8e,"Comedy, Supernatural"
,https://myanimelist.net/manga/129390/86__Operation_High_School,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/2/239974.webp?s=9ce64518dbd54da8ea684b43e319b316,
,https://myanimelist.net/manga/129535/Honnou_Switch,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/3/234734.webp?s=3cf67a74a9ce57967704e33e6bf964ff,"Drama, Romance"
,https://myanimelist.net/manga/132824/Kisses_x_Kiss_x_Kisses,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/263848.webp?s=8ed69d9d321554392ee23034ae53b656,
,https://myanimelist.net/manga/135138/Subarashii_Kisetsu_ni_Yasashii_Kimi_to,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/2/244270.webp?s=e83124cf97ae18908b9713ab6d4f0b79,
,https://myanimelist.net/manga/136359/Tsukanoma_no_Ichika,7.42,https://cdn.myanimelist.net/r/50x70/images/manga/1/244860.webp?s=82c331faf1c0def72fd762954c43b6a5,"Drama, Romance"
,https://myanimelist.net/manga/112903/Citrus__Comic_Anthology,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/1/222948.webp?s=9d723305677ef0574179ae5d8a4d8bd0,"Comedy, Girls Love, Slice of Life"
,https://myanimelist.net/manga/113752/Kuma_Kuma_Kuma_Bear,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/3/210419.webp?s=50bc1796093c6bc413614c6039da614d,"Action, Comedy, Fantasy"
,https://myanimelist.net/manga/113912/Hino-san_no_Baka,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/2/219126.webp?s=96f9120b31cb1c3f72a3d79383892527,"Comedy, Girls Love"
,https://myanimelist.net/manga/115200/Maou_ni_Natta_node_Dungeon_Tsukutte_Jingai_Musume_to_Honobono_suru,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/3/215501.webp?s=50f773c3fea7440fc6538e7d4ab00fe5,
,https://myanimelist.net/manga/117215/Nana_to_Kaoru__Last_Year,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/1/234438.webp?s=a747497611e33a90bff9016cf2c167d9,"Comedy, Romance, Ecchi"
,https://myanimelist.net/manga/117738/Ibitsu_na_Bokura_no_Katachi,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/1/244304.webp?s=813440aa8a9b9411651917a59b159dbc,"Boys Love, Slice of Life"
,https://myanimelist.net/manga/118176/IDOLiSH7__Ryuusei_ni_Inoru,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/3/229087.webp?s=fd4b496a950863fe0bf4ec7f3fd9a71e,
,https://myanimelist.net/manga/118788/Lessa,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/2/221652.webp?s=9a7c31945c1f767344d20a6467e16692,"Action, Supernatural"
,https://myanimelist.net/manga/122513/Akuma-san_to_Outa,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/3/235020.webp?s=6647668150b41c5ed22192a7c3217fcd,"Comedy, Drama, Fantasy"
,https://myanimelist.net/manga/127952/Koroshiya_Datte_Mimamoritai,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/1/234822.webp?s=38637d19e294c40c4184904ec78fabfb,
,https://myanimelist.net/manga/130512/Made_in_Abyss__Koushiki_Anthology,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/1/236911.webp?s=c22d5a75390b21fbe72126c4122d21db,"Adventure, Comedy, Fantasy, Sci-Fi"
,https://myanimelist.net/manga/131969/Yakusoku_no_Neverland__Tokubetsu_Bangai-hen_-_Haha_no_Ketsui,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/1/238453.webp?s=a0055f72ef578f7dae5cfd092fd40ed3,"Horror, Mystery, Sci-Fi"
,https://myanimelist.net/manga/142596/This_Villainess_Wants_a_Divorce,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/3/253645.webp?s=c768f665cba1da0af210ef9c3f962eaf,"Fantasy, Romance"
,https://myanimelist.net/manga/146716/I_Am_the_Real_One,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/1/261138.webp?s=1d92df94149bc7987b406bb48ca4985b,"Fantasy, Romance"
,https://myanimelist.net/manga/147273/Act_Like_You_Love_Me,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/2/264634.webp?s=caf7d93242de997e0a9884db6c4a169e,"Comedy, Romance, Supernatural"
,https://myanimelist.net/manga/147820/Master_Villainess_the_Invincible,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/2/262394.webp?s=4d16a2be4d5255c7f0f18611f4867890,"Action, Fantasy"
,https://myanimelist.net/manga/149067/The_Dark_Lords_Confession,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/3/264527.webp?s=399667ba99d43e6088fb4e5ff67c759f,"Adventure, Fantasy"
,https://myanimelist.net/manga/154933/Ramen_Akaneko,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/3/284145.webp?s=bfbba30dd5d9c46a5b7ba2c92923d576,
,https://myanimelist.net/manga/155240/Suizou_ga_Kowaretara_Sukoshi_Iki_Yasuku_Narimashita,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/1/275482.webp?s=9f8891661cd6213308654e8e8b25694a,
,https://myanimelist.net/manga/157284/Afterlife_Diner,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/3/279513.webp?s=88f6d58d52cc47fd2c5a6009cd2ab7c5,"Drama, Gourmet, Supernatural"
,https://myanimelist.net/manga/157378/Ane_no_Tomodachi,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/1/298974.webp?s=eaba4697a9ecb0c1639bbd56843545a1,
,https://myanimelist.net/manga/160983/Kanojo_to_Kare_no_Kankei__Heibon_na_Hayakawa-san_to_Heibon_na_Miura-kun_no_Hibon_na_Kankei,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/3/286699.webp?s=80df8e01f860886752bdea20a98ec57a,
,https://myanimelist.net/manga/55361/Marine_Corps_Yumi,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/3/129059.webp?s=64f2d082eaa0f3259b72036f6cd38778,
,https://myanimelist.net/manga/57795/Shingeki_no_Kyojin__Before_the_Fall,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/2/128683.webp?s=875c47d8f85bf4404f4a0f2899cfb2b0,"Action, Drama, Fantasy, Supernatural"
,https://myanimelist.net/manga/62861/Nee_Dare_ni_mo_Himitsu_da_yo,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/2/107821.webp?s=6ae5314c605d1ee14463a201df1e6b5b,
,https://myanimelist.net/manga/70061/Rakudai_Kishi_no_Cavalry,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/2/145153.webp?s=445a1e998142e16c5d0820d2ababc007,"Action, Fantasy, Romance, Ecchi"
,https://myanimelist.net/manga/70363/Isekai_Mahou_wa_Okureteru,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/2/208008.webp?s=b2280dee52d70623515cc1850192e1aa,"Action, Fantasy"
,https://myanimelist.net/manga/76867/Oshiete_Galko-chan,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/3/144949.webp?s=e9cf400cb94762c11bc4c4b3020ba8a0,"Comedy, Slice of Life"
,https://myanimelist.net/manga/77237/Ao_Haru_Ride__Special_Booklet,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/3/133539.webp?s=182bf324664aad1da016f6994d5d2b40,"Romance, Slice of Life"
,https://myanimelist.net/manga/87303/Gamers,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/2/176451.webp?s=6df84ef3d6a7d79e34e824c1af50d21e,"Comedy, Romance"
,https://myanimelist.net/manga/19323/Tsumi_to_Batsu__A_Falsified_Romance,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/5/30048.webp?s=3bb372058e7d07b0391994b416ecdd3f,
,https://myanimelist.net/manga/19348/Ookami-san_Series,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/1/163083.webp?s=a58aaa4849314f8c522c54f437ca8f7f,"Comedy, Drama, Romance"
,https://myanimelist.net/manga/20147/Dantalian_no_Shoka,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/3/154266.webp?s=84cd6beae9c4cb04da1e761741775c2f,"Action, Fantasy, Horror, Mystery, Supernatural"
,https://myanimelist.net/manga/20310/Mada_Ikiteru,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/1/248921.webp?s=45a677d358116e1a1f8428f4850868f4,
,https://myanimelist.net/manga/20843/Junketsu___Kareshi,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/1/139751.webp?s=6dcd18859fee85bd68646ad34f248da7,"Drama, Fantasy, Mystery, Romance, Supernatural"
,https://myanimelist.net/manga/21676/Ryushika_Ryushika,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/1/125881.webp?s=75d67ebfc2ef81ba11cc0bb7ab211685,"Comedy, Slice of Life"
,https://myanimelist.net/manga/27757/SugarSoldier,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/2/147177.webp?s=3b36e8836aa54ac73820c5ba7297af70,"Comedy, Romance"
,https://myanimelist.net/manga/31649/Toaru_Majutsu_no_Index_SP,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/2/58549.webp?s=1877f03999851880c2c9fcc9af40392c,"Action, Comedy, Supernatural"
,https://myanimelist.net/manga/35879/Freezing_Zero,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/1/73723.webp?s=f2a79fec79978432cc862113e2f2638d,"Action, Sci-Fi"
,https://myanimelist.net/manga/37371/Full_Metal_Panic_Tanpenshuu,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/3/166128.webp?s=ed056dccbdd6de0c9829f5a46c778c9d,"Action, Comedy, Sci-Fi"
,https://myanimelist.net/manga/41027/Sword_Art_Online_SS__Calibur_SS-han,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/2/159662.webp?s=2ecab2e5a2b212c11e328b4e97cf15df,"Adventure, Fantasy"
,https://myanimelist.net/manga/43573/Kenshin,7.41,https://cdn.myanimelist.net/r/50x70/images/manga/1/76713.webp?s=741336b31ef3fe47b94332d37f590e04,"Action, Adventure, Drama, Romance, Sports"
